FechaObservacion,Departamento,ValorObservado
2009-06-02,LA GUAJIRA,0.0
2009-06-02,MAGDALENA,0.0
2009-06-02,SUCRE,0.0
2009-06-03,LA GUAJIRA,0.0
2009-06-03,MAGDALENA,0.0
2009-06-03,SUCRE,0.0
2009-06-04,LA GUAJIRA,0.0
2009-06-04,MAGDALENA,0.0
2009-06-04,SUCRE,0.0
2009-06-05,LA GUAJIRA,0.0
2009-06-05,MAGDALENA,1.15
2009-06-05,SUCRE,0.0
2009-06-06,LA GUAJIRA,0.0
2009-06-06,MAGDALENA,4.35
2009-06-06,SUCRE,0.0
2009-06-07,LA GUAJIRA,0.0
2009-06-07,MAGDALENA,0.05
2009-06-07,SUCRE,52.3
2009-06-08,LA GUAJIRA,0.0
2009-06-08,MAGDALENA,0.55
2009-06-08,SUCRE,0.0
2009-06-09,LA GUAJIRA,0.0
2009-06-09,MAGDALENA,0.0
2009-06-09,SUCRE,0.0
2009-06-10,LA GUAJIRA,0.0
2009-06-10,MAGDALENA,0.0
2009-06-10,SUCRE,0.5
2009-06-11,LA GUAJIRA,0.0
2009-06-11,MAGDALENA,18.75
2009-06-11,SUCRE,0.0
2009-06-12,LA GUAJIRA,0.0
2009-06-12,MAGDALENA,5.8999999999999995
2009-06-12,SUCRE,4.3999999999999995
2009-06-13,LA GUAJIRA,0.0
2009-06-13,MAGDALENA,0.2
2009-06-13,SUCRE,21.400000000000002
2009-06-14,LA GUAJIRA,0.0
2009-06-14,MAGDALENA,20.25
2009-06-14,SUCRE,0.0
2009-06-15,LA GUAJIRA,0.0
2009-06-15,MAGDALENA,1.4000000000000004
2009-06-15,SUCRE,0.0
2009-06-16,LA GUAJIRA,0.0
2009-06-16,MAGDALENA,0.05
2009-06-16,SUCRE,0.1
2009-06-17,LA GUAJIRA,0.0
2009-06-17,MAGDALENA,0.0
2009-06-17,SUCRE,0.0
2009-06-18,LA GUAJIRA,0.0
2009-06-18,MAGDALENA,3.65
2009-06-18,SUCRE,0.2
2009-06-19,LA GUAJIRA,0.0
2009-06-19,MAGDALENA,2.1500000000000004
2009-06-19,SUCRE,0.0
2009-06-20,LA GUAJIRA,0.0
2009-06-20,MAGDALENA,0.05
2009-06-20,SUCRE,0.0
2009-06-21,LA GUAJIRA,0.0
2009-06-21,MAGDALENA,0.2
2009-06-21,SUCRE,59.4
2009-06-22,LA GUAJIRA,0.0
2009-06-22,MAGDALENA,8.049999999999999
2009-06-22,SUCRE,15.199999999999996
2009-06-23,LA GUAJIRA,1.1
2009-06-23,MAGDALENA,17.05
2009-06-23,SUCRE,0.0
2009-06-24,LA GUAJIRA,0.0
2009-06-24,MAGDALENA,5.3999999999999995
2009-06-24,SUCRE,16.1
2009-06-25,LA GUAJIRA,0.0
2009-06-25,MAGDALENA,0.05
2009-06-25,SUCRE,20.499999999999996
2009-06-26,LA GUAJIRA,0.0
2009-06-26,MAGDALENA,0.6000000000000001
2009-06-26,SUCRE,0.0
2009-06-27,LA GUAJIRA,0.0
2009-06-27,MAGDALENA,5.6000000000000005
2009-06-27,SUCRE,0.0
2009-06-28,LA GUAJIRA,0.0
2009-06-28,MAGDALENA,4.599999999999999
2009-06-28,SUCRE,39.40000000000001
2009-06-29,LA GUAJIRA,0.05
2009-06-29,MAGDALENA,0.05
2009-06-29,SUCRE,0.0
2009-06-30,LA GUAJIRA,0.0
2009-06-30,MAGDALENA,0.0
2009-06-30,SUCRE,0.8
2009-07-01,LA GUAJIRA,0.0
2009-07-01,MAGDALENA,0.0
2009-07-01,SUCRE,0.0
2009-07-02,LA GUAJIRA,0.0
2009-07-02,MAGDALENA,0.0
2009-07-02,SUCRE,0.0
2009-07-03,LA GUAJIRA,0.0
2009-07-03,MAGDALENA,0.1
2009-07-03,SUCRE,6.6
2009-07-04,LA GUAJIRA,0.0
2009-07-04,MAGDALENA,7.249999999999999
2009-07-04,SUCRE,11.0
2009-07-05,LA GUAJIRA,0.0
2009-07-05,MAGDALENA,0.05
2009-07-05,SUCRE,42.60000000000001
2009-07-06,LA GUAJIRA,0.0
2009-07-06,MAGDALENA,0.30000000000000004
2009-07-06,SUCRE,7.3999999999999995
2009-07-07,LA GUAJIRA,0.0
2009-07-07,MAGDALENA,0.55
2009-07-07,SUCRE,0.0
2009-07-08,LA GUAJIRA,0.0
2009-07-08,MAGDALENA,0.8500000000000002
2009-07-08,SUCRE,10.1
2009-07-09,LA GUAJIRA,0.0
2009-07-09,MAGDALENA,0.35
2009-07-09,SUCRE,6.000000000000001
2009-07-10,LA GUAJIRA,0.0
2009-07-10,MAGDALENA,0.0
2009-07-10,SUCRE,20.1
2009-07-11,LA GUAJIRA,0.0
2009-07-11,MAGDALENA,19.0
2009-07-11,SUCRE,0.0
2009-07-12,LA GUAJIRA,0.0
2009-07-12,MAGDALENA,0.1
2009-07-12,SUCRE,0.1
2009-07-13,LA GUAJIRA,0.0
2009-07-13,MAGDALENA,0.0
2009-07-13,SUCRE,0.0
2009-07-14,LA GUAJIRA,0.0
2009-07-14,MAGDALENA,0.0
2009-07-14,SUCRE,0.0
2009-07-15,LA GUAJIRA,0.0
2009-07-15,MAGDALENA,0.0
2009-07-15,SUCRE,0.0
2009-07-16,LA GUAJIRA,0.0
2009-07-16,MAGDALENA,0.0
2009-07-16,SUCRE,0.0
2009-07-17,LA GUAJIRA,0.0
2009-07-17,MAGDALENA,0.0
2009-07-17,SUCRE,0.0
2009-07-18,LA GUAJIRA,0.0
2009-07-18,MAGDALENA,0.3
2009-07-18,SUCRE,6.6
2009-07-19,LA GUAJIRA,0.0
2009-07-19,MAGDALENA,0.0
2009-07-19,SUCRE,0.0
2009-07-20,LA GUAJIRA,0.0
2009-07-20,MAGDALENA,0.8500000000000001
2009-07-20,SUCRE,0.2
2009-07-21,LA GUAJIRA,0.0
2009-07-21,MAGDALENA,0.75
2009-07-21,SUCRE,0.5
2009-07-22,LA GUAJIRA,0.0
2009-07-22,MAGDALENA,0.0
2009-07-22,SUCRE,0.0
2009-07-23,LA GUAJIRA,0.25
2009-07-23,MAGDALENA,0.0
2009-07-23,SUCRE,10.1
2009-07-24,LA GUAJIRA,0.0
2009-07-24,MAGDALENA,2.1
2009-07-24,SUCRE,19.1
2009-07-25,LA GUAJIRA,0.0
2009-07-25,MAGDALENA,0.0
2009-07-25,SUCRE,0.0
2009-07-26,LA GUAJIRA,0.0
2009-07-26,MAGDALENA,0.0
2009-07-26,SUCRE,0.0
2009-07-27,LA GUAJIRA,0.0
2009-07-27,MAGDALENA,0.0
2009-07-27,SUCRE,0.0
2009-07-28,LA GUAJIRA,0.0
2009-07-28,MAGDALENA,0.0
2009-07-28,SAN ANDRÉS PROVIDENCIA,0.0
2009-07-28,SUCRE,0.0
2009-07-29,LA GUAJIRA,0.0
2009-07-29,MAGDALENA,0.0
2009-07-29,SAN ANDRÉS PROVIDENCIA,0.0
2009-07-29,SUCRE,6.8
2009-07-30,LA GUAJIRA,0.0
2009-07-30,MAGDALENA,2.45
2009-07-30,SAN ANDRÉS PROVIDENCIA,0.0
2009-07-30,SUCRE,39.60000000000001
2009-07-31,LA GUAJIRA,0.0
2009-07-31,MAGDALENA,1.85
2009-07-31,SAN ANDRÉS PROVIDENCIA,0.0
2009-07-31,SUCRE,1.4
2009-08-01,LA GUAJIRA,0.0
2009-08-01,MAGDALENA,0.0
2009-08-01,SAN ANDRÉS PROVIDENCIA,0.0
2009-08-01,SUCRE,10.4
2009-08-02,LA GUAJIRA,0.0
2009-08-02,MAGDALENA,0.0
2009-08-02,SAN ANDRÉS PROVIDENCIA,0.0
2009-08-02,SUCRE,0.0
2009-08-03,LA GUAJIRA,0.0
2009-08-03,MAGDALENA,0.0
2009-08-03,SAN ANDRÉS PROVIDENCIA,0.0
2009-08-03,SUCRE,0.0
2009-08-04,LA GUAJIRA,0.0
2009-08-04,MAGDALENA,0.0
2009-08-04,SUCRE,0.0
2009-08-05,LA GUAJIRA,0.0
2009-08-05,MAGDALENA,5.05
2009-08-05,SUCRE,17.799999999999997
2009-08-06,LA GUAJIRA,0.0
2009-08-06,MAGDALENA,13.549999999999999
2009-08-06,SUCRE,14.5
2009-08-07,LA GUAJIRA,0.0
2009-08-07,MAGDALENA,3.9
2009-08-07,SUCRE,34.5
2009-08-08,LA GUAJIRA,0.0
2009-08-08,MAGDALENA,0.0
2009-08-08,SUCRE,0.0
2009-08-09,LA GUAJIRA,10.15
2009-08-09,MAGDALENA,3.0500000000000007
2009-08-09,SUCRE,16.0
2009-08-10,LA GUAJIRA,0.0
2009-08-10,MAGDALENA,1.2999999999999998
2009-08-10,SUCRE,1.2000000000000002
2009-08-11,LA GUAJIRA,0.0
2009-08-11,MAGDALENA,0.0
2009-08-11,SUCRE,0.0
2009-08-12,LA GUAJIRA,0.0
2009-08-12,MAGDALENA,0.0
2009-08-12,SUCRE,0.0
2009-08-13,LA GUAJIRA,0.0
2009-08-13,MAGDALENA,0.4
2009-08-13,SUCRE,10.399999999999999
2009-08-14,LA GUAJIRA,0.0
2009-08-14,MAGDALENA,4.25
2009-08-14,SUCRE,47.1
2009-08-15,LA GUAJIRA,0.0
2009-08-15,MAGDALENA,0.1
2009-08-15,SUCRE,0.2
2009-08-16,LA GUAJIRA,0.0
2009-08-16,MAGDALENA,0.0
2009-08-16,SUCRE,0.0
2009-08-17,LA GUAJIRA,0.0
2009-08-17,MAGDALENA,0.0
2009-08-17,SUCRE,0.0
2009-08-18,LA GUAJIRA,0.0
2009-08-18,MAGDALENA,33.85000000000001
2009-08-18,SUCRE,0.0
2009-08-19,LA GUAJIRA,0.0
2009-08-19,MAGDALENA,0.1
2009-08-19,SUCRE,52.60000000000001
2009-08-20,LA GUAJIRA,0.0
2009-08-20,MAGDALENA,0.0
2009-08-20,SUCRE,0.7
2009-08-21,LA GUAJIRA,0.0
2009-08-21,MAGDALENA,0.0
2009-08-21,SUCRE,0.0
2009-08-22,LA GUAJIRA,0.0
2009-08-22,MAGDALENA,0.15000000000000002
2009-08-22,SUCRE,0.0
2009-08-23,LA GUAJIRA,0.15000000000000002
2009-08-23,MAGDALENA,0.2
2009-08-23,SUCRE,68.3
2009-08-24,LA GUAJIRA,0.0
2009-08-24,MAGDALENA,6.75
2009-08-24,SUCRE,4.9
2009-08-25,LA GUAJIRA,0.0
2009-08-25,MAGDALENA,9.3
2009-08-25,SUCRE,0.6
2009-08-26,LA GUAJIRA,0.0
2009-08-26,MAGDALENA,0.30000000000000004
2009-08-26,SUCRE,0.0
2009-08-27,LA GUAJIRA,0.0
2009-08-27,MAGDALENA,0.1
2009-08-27,SUCRE,0.0
2009-08-28,LA GUAJIRA,0.0
2009-08-28,MAGDALENA,0.2
2009-08-28,SUCRE,15.599999999999998
2009-08-29,LA GUAJIRA,0.0
2009-08-29,MAGDALENA,13.7
2009-08-29,SUCRE,79.59999999999998
2009-08-30,LA GUAJIRA,0.0
2009-08-30,MAGDALENA,28.2
2009-08-30,SUCRE,0.4
2009-08-31,LA GUAJIRA,0.0
2009-08-31,MAGDALENA,26.250000000000004
2009-08-31,SUCRE,0.2
2009-09-01,LA GUAJIRA,0.0
2009-09-01,MAGDALENA,0.1
2009-09-01,SUCRE,0.0
2009-09-02,LA GUAJIRA,0.0
2009-09-02,MAGDALENA,8.85
2009-09-02,SUCRE,0.0
2009-09-03,LA GUAJIRA,0.0
2009-09-03,MAGDALENA,0.4
2009-09-03,SUCRE,0.6
2009-09-04,LA GUAJIRA,0.0
2009-09-04,MAGDALENA,0.45
2009-09-04,SUCRE,34.6
2009-09-05,LA GUAJIRA,0.0
2009-09-05,MAGDALENA,0.05
2009-09-05,SUCRE,0.0
2009-09-06,LA GUAJIRA,0.0
2009-09-06,MAGDALENA,0.0
2009-09-06,SUCRE,0.0
2009-09-07,LA GUAJIRA,0.0
2009-09-07,MAGDALENA,0.0
2009-09-07,SUCRE,0.0
2009-09-08,LA GUAJIRA,0.0
2009-09-08,MAGDALENA,0.0
2009-09-08,SUCRE,0.0
2009-09-09,LA GUAJIRA,0.0
2009-09-09,MAGDALENA,0.0
2009-09-09,SUCRE,0.0
2009-09-10,LA GUAJIRA,0.0
2009-09-10,MAGDALENA,24.85
2009-09-10,SUCRE,5.1
2009-09-11,LA GUAJIRA,0.0
2009-09-11,MAGDALENA,4.699999999999998
2009-09-11,SUCRE,0.3
2009-09-12,LA GUAJIRA,0.0
2009-09-12,MAGDALENA,0.05
2009-09-12,SUCRE,70.5
2009-09-13,LA GUAJIRA,0.0
2009-09-13,MAGDALENA,0.05
2009-09-13,SUCRE,50.1
2009-09-14,LA GUAJIRA,0.0
2009-09-14,MAGDALENA,0.0
2009-09-14,SUCRE,0.0
2009-09-15,LA GUAJIRA,0.0
2009-09-15,MAGDALENA,16.25
2009-09-15,SUCRE,0.0
2009-09-16,LA GUAJIRA,0.0
2009-09-16,MAGDALENA,2.4
2009-09-16,SUCRE,97.99999999999999
2009-09-17,LA GUAJIRA,0.9500000000000003
2009-09-17,MAGDALENA,32.30000000000001
2009-09-17,SUCRE,3.6
2009-09-18,LA GUAJIRA,0.05
2009-09-18,MAGDALENA,0.05
2009-09-18,SUCRE,0.0
2009-09-19,LA GUAJIRA,0.0
2009-09-19,MAGDALENA,3.6
2009-09-19,SUCRE,0.0
2009-09-20,LA GUAJIRA,0.0
2009-09-20,MAGDALENA,0.1
2009-09-20,SUCRE,0.0
2009-09-21,LA GUAJIRA,0.0
2009-09-21,MAGDALENA,7.4
2009-09-21,SUCRE,0.0
2009-09-22,LA GUAJIRA,0.0
2009-09-22,MAGDALENA,1.6
2009-09-22,SUCRE,19.8
2009-09-23,LA GUAJIRA,0.0
2009-09-23,MAGDALENA,0.0
2009-09-23,SUCRE,0.0
2009-09-24,LA GUAJIRA,0.0
2009-09-24,MAGDALENA,0.0
2009-09-24,SUCRE,0.0
2009-09-25,LA GUAJIRA,0.0
2009-09-25,MAGDALENA,0.0
2009-09-25,SUCRE,0.0
2009-09-26,LA GUAJIRA,0.05
2009-09-26,MAGDALENA,3.7
2009-09-26,SUCRE,11.1
2009-09-27,LA GUAJIRA,0.0
2009-09-27,MAGDALENA,0.1
2009-09-27,SUCRE,6.7
2009-09-28,LA GUAJIRA,0.0
2009-09-28,MAGDALENA,0.0
2009-09-28,SUCRE,17.199999999999996
2009-09-29,LA GUAJIRA,0.0
2009-09-29,MAGDALENA,0.0
2009-09-29,SUCRE,0.0
2009-09-30,LA GUAJIRA,0.0
2009-09-30,MAGDALENA,0.0
2009-09-30,SUCRE,0.0
2009-10-01,LA GUAJIRA,0.0
2009-10-01,MAGDALENA,0.0
2009-10-01,SUCRE,0.30000000000000004
2009-10-02,LA GUAJIRA,0.0
2009-10-02,MAGDALENA,0.9
2009-10-02,SUCRE,0.0
2009-10-03,LA GUAJIRA,0.0
2009-10-03,MAGDALENA,1.5
2009-10-03,SUCRE,0.1
2009-10-04,LA GUAJIRA,0.0
2009-10-04,MAGDALENA,0.6499999999999999
2009-10-04,SUCRE,0.0
2009-10-05,LA GUAJIRA,0.0
2009-10-05,MAGDALENA,0.9
2009-10-05,SUCRE,0.0
2009-10-06,LA GUAJIRA,0.0
2009-10-06,MAGDALENA,0.05
2009-10-06,SUCRE,0.4
2009-10-07,LA GUAJIRA,0.55
2009-10-07,MAGDALENA,0.1
2009-10-07,SUCRE,29.5
2009-10-08,LA GUAJIRA,0.0
2009-10-08,MAGDALENA,2.25
2009-10-08,SUCRE,2.1999999999999997
2009-10-09,LA GUAJIRA,0.0
2009-10-09,MAGDALENA,0.05
2009-10-09,SUCRE,0.0
2009-10-10,LA GUAJIRA,0.0
2009-10-10,MAGDALENA,0.0
2009-10-10,SUCRE,0.0
2009-10-11,LA GUAJIRA,0.0
2009-10-11,MAGDALENA,0.0
2009-10-11,SUCRE,3.7
2009-10-12,LA GUAJIRA,0.0
2009-10-12,MAGDALENA,0.0
2009-10-12,SUCRE,15.299999999999997
2009-10-13,LA GUAJIRA,0.0
2009-10-13,MAGDALENA,0.0
2009-10-13,SUCRE,23.40000000000001
2009-10-14,LA GUAJIRA,0.0
2009-10-14,MAGDALENA,0.0
2009-10-14,SUCRE,7.0
2009-10-15,LA GUAJIRA,0.0
2009-10-15,MAGDALENA,0.0
2009-10-15,SUCRE,72.20000000000002
2009-10-16,LA GUAJIRA,0.0
2009-10-16,MAGDALENA,0.0
2009-10-16,SUCRE,0.0
2009-10-17,LA GUAJIRA,0.0
2009-10-17,MAGDALENA,5.949999999999999
2009-10-17,SUCRE,2.8000000000000007
2009-10-18,LA GUAJIRA,0.0
2009-10-18,MAGDALENA,46.95
2009-10-18,SUCRE,0.1
2009-10-19,LA GUAJIRA,0.0
2009-10-19,MAGDALENA,0.1
2009-10-19,SUCRE,86.1
2009-10-20,LA GUAJIRA,0.0
2009-10-20,MAGDALENA,2.3000000000000003
2009-10-20,SUCRE,7.3
2009-10-21,LA GUAJIRA,0.0
2009-10-21,MAGDALENA,0.15000000000000002
2009-10-21,SUCRE,8.1
2009-10-22,LA GUAJIRA,0.0
2009-10-22,MAGDALENA,0.7
2009-10-22,SUCRE,1.1
2009-10-23,LA GUAJIRA,2.05
2009-10-23,MAGDALENA,2.1000000000000005
2009-10-23,SUCRE,1.8
2009-10-24,LA GUAJIRA,1.4
2009-10-24,MAGDALENA,24.900000000000006
2009-10-24,SUCRE,2.0
2009-10-25,LA GUAJIRA,0.05
2009-10-25,MAGDALENA,0.05
2009-10-25,SUCRE,0.7
2009-10-26,LA GUAJIRA,0.0
2009-10-26,MAGDALENA,0.0
2009-10-26,SUCRE,0.0
2009-10-27,LA GUAJIRA,0.0
2009-10-27,MAGDALENA,0.0
2009-10-27,SUCRE,0.0
2009-10-28,LA GUAJIRA,0.0
2009-10-28,MAGDALENA,0.0
2009-10-28,SUCRE,0.0
2009-10-29,LA GUAJIRA,0.0
2009-10-29,MAGDALENA,36.4
2009-10-29,SUCRE,14.699999999999998
2009-10-30,BOLÍVAR,0.0
2009-10-30,LA GUAJIRA,0.0
2009-10-30,MAGDALENA,1.6
2009-10-30,SUCRE,1.4000000000000004
2009-10-31,BOLÍVAR,0.0
2009-10-31,LA GUAJIRA,0.15
2009-10-31,MAGDALENA,0.05
2009-10-31,SUCRE,0.0
2009-11-01,LA GUAJIRA,2.25
2009-11-01,MAGDALENA,0.0
2009-11-01,SUCRE,0.0
2009-11-02,LA GUAJIRA,0.25
2009-11-02,MAGDALENA,23.249999999999996
2009-11-02,SUCRE,5.199999999999999
2009-11-03,LA GUAJIRA,6.049999999999999
2009-11-03,MAGDALENA,18.950000000000003
2009-11-03,SUCRE,0.0
2009-11-04,LA GUAJIRA,0.55
2009-11-04,MAGDALENA,9.150000000000002
2009-11-04,SUCRE,0.6
2009-11-05,LA GUAJIRA,0.0
2009-11-05,MAGDALENA,1.0
2009-11-05,SUCRE,67.1
2009-11-06,BOLÍVAR,5.9
2009-11-06,LA GUAJIRA,3.1
2009-11-06,MAGDALENA,11.200000000000001
2009-11-06,SUCRE,6.5
2009-11-07,BOLÍVAR,9.700000000000001
2009-11-07,LA GUAJIRA,0.0
2009-11-07,MAGDALENA,1.9000000000000004
2009-11-07,SUCRE,48.1
2009-11-08,BOLÍVAR,0.1
2009-11-08,LA GUAJIRA,0.0
2009-11-08,MAGDALENA,6.499999999999998
2009-11-08,SUCRE,0.0
2009-11-09,BOLÍVAR,0.0
2009-11-09,LA GUAJIRA,0.0
2009-11-09,MAGDALENA,2.1
2009-11-09,SUCRE,0.0
2009-11-10,BOLÍVAR,0.5
2009-11-10,LA GUAJIRA,0.0
2009-11-10,MAGDALENA,0.0
2009-11-10,SUCRE,0.0
2009-11-11,BOLÍVAR,0.0
2009-11-11,LA GUAJIRA,0.0
2009-11-11,MAGDALENA,0.2
2009-11-11,SUCRE,0.0
2009-11-12,BOLÍVAR,0.30000000000000004
2009-11-12,LA GUAJIRA,0.0
2009-11-12,MAGDALENA,0.1
2009-11-12,SUCRE,47.6
2009-11-13,BOLÍVAR,0.7
2009-11-13,LA GUAJIRA,0.05
2009-11-13,MAGDALENA,17.85
2009-11-13,SUCRE,0.8
2009-11-14,BOLÍVAR,7.0
2009-11-14,LA GUAJIRA,0.0
2009-11-14,MAGDALENA,1.0
2009-11-14,SUCRE,0.0
2009-11-15,BOLÍVAR,0.0
2009-11-15,LA GUAJIRA,0.0
2009-11-15,MAGDALENA,0.05
2009-11-15,SUCRE,0.0
2009-11-16,BOLÍVAR,4.199999999999999
2009-11-16,LA GUAJIRA,0.0
2009-11-16,MAGDALENA,0.0
2009-11-16,SUCRE,0.2
2009-11-17,BOLÍVAR,0.0
2009-11-17,LA GUAJIRA,0.0
2009-11-17,MAGDALENA,8.5
2009-11-17,SUCRE,2.9
2009-11-18,BOLÍVAR,0.0
2009-11-18,LA GUAJIRA,0.0
2009-11-18,MAGDALENA,4.8
2009-11-18,SUCRE,0.6
2009-11-19,BOLÍVAR,0.2
2009-11-19,LA GUAJIRA,0.0
2009-11-19,MAGDALENA,0.49999999999999994
2009-11-19,SUCRE,0.0
2009-11-20,BOLÍVAR,0.1
2009-11-20,LA GUAJIRA,0.0
2009-11-20,MAGDALENA,0.05
2009-11-20,SUCRE,0.0
2009-11-21,BOLÍVAR,0.0
2009-11-21,LA GUAJIRA,0.0
2009-11-21,MAGDALENA,0.0
2009-11-21,SUCRE,0.0
2009-11-22,BOLÍVAR,0.0
2009-11-22,LA GUAJIRA,0.0
2009-11-22,MAGDALENA,0.0
2009-11-22,SUCRE,0.0
2009-11-23,BOLÍVAR,1.0
2009-11-23,LA GUAJIRA,0.0
2009-11-23,MAGDALENA,0.0
2009-11-23,SUCRE,0.0
2009-11-24,BOLÍVAR,20.900000000000002
2009-11-24,LA GUAJIRA,0.0
2009-11-24,MAGDALENA,0.0
2009-11-24,SUCRE,0.0
2009-11-25,BOLÍVAR,41.80000000000001
2009-11-25,LA GUAJIRA,0.0
2009-11-25,MAGDALENA,0.0
2009-11-25,SUCRE,0.0
2009-11-26,BOLÍVAR,0.0
2009-11-26,LA GUAJIRA,0.0
2009-11-26,MAGDALENA,0.0
2009-11-26,SUCRE,0.1
2009-11-27,BOLÍVAR,0.1
2009-11-27,LA GUAJIRA,0.0
2009-11-27,MAGDALENA,0.0
2009-11-27,SUCRE,0.0
2009-11-28,BOLÍVAR,0.0
2009-11-28,LA GUAJIRA,0.0
2009-11-28,MAGDALENA,4.2
2009-11-28,SUCRE,5.299999999999999
2009-11-29,BOLÍVAR,0.0
2009-11-29,LA GUAJIRA,0.0
2009-11-29,MAGDALENA,0.0
2009-11-29,SUCRE,0.0
2009-11-30,LA GUAJIRA,0.0
2009-12-01,LA GUAJIRA,0.0
2009-12-02,LA GUAJIRA,0.0
2009-12-03,LA GUAJIRA,0.0
2009-12-04,LA GUAJIRA,0.0
2009-12-05,BOLÍVAR,0.0
2009-12-05,LA GUAJIRA,0.0
2009-12-06,BOLÍVAR,0.0
2009-12-06,LA GUAJIRA,0.0
2009-12-07,BOLÍVAR,0.0
2009-12-07,LA GUAJIRA,0.0
2009-12-07,SUCRE,0.0
2009-12-08,BOLÍVAR,0.0
2009-12-08,LA GUAJIRA,0.0
2009-12-08,SUCRE,0.0
2009-12-09,BOLÍVAR,0.0
2009-12-09,LA GUAJIRA,0.0
2009-12-09,SUCRE,0.0
2009-12-10,BOLÍVAR,3.2
2009-12-10,LA GUAJIRA,0.0
2009-12-10,SUCRE,0.0
2009-12-11,BOLÍVAR,11.100000000000001
2009-12-11,LA GUAJIRA,0.0
2009-12-11,SUCRE,0.0
2009-12-12,LA GUAJIRA,0.0
2009-12-12,SUCRE,0.0
2009-12-13,LA GUAJIRA,0.0
2009-12-13,MAGDALENA,0.0
2009-12-13,SUCRE,0.0
2009-12-14,LA GUAJIRA,0.0
2009-12-14,MAGDALENA,0.0
2009-12-14,SUCRE,0.0
2009-12-15,LA GUAJIRA,0.0
2009-12-15,MAGDALENA,0.0
2009-12-15,SUCRE,0.0
2009-12-16,LA GUAJIRA,0.0
2009-12-16,MAGDALENA,0.0
2009-12-16,SUCRE,0.0
2009-12-17,LA GUAJIRA,0.0
2009-12-17,MAGDALENA,0.0
2009-12-17,SUCRE,0.0
2009-12-18,BOLÍVAR,0.0
2009-12-18,LA GUAJIRA,0.0
2009-12-19,BOLÍVAR,0.0
2009-12-19,LA GUAJIRA,0.0
2009-12-20,BOLÍVAR,0.0
2009-12-20,LA GUAJIRA,0.0
2009-12-21,BOLÍVAR,0.0
2009-12-21,LA GUAJIRA,0.0
2009-12-22,LA GUAJIRA,0.0
2009-12-23,BOLÍVAR,0.30000000000000004
2009-12-23,LA GUAJIRA,0.05
2009-12-23,MAGDALENA,28.200000000000003
2009-12-23,SUCRE,0.0
2009-12-24,BOLÍVAR,0.0
2009-12-24,LA GUAJIRA,0.05
2009-12-24,MAGDALENA,0.2
2009-12-24,SUCRE,0.0
2009-12-25,BOLÍVAR,0.0
2009-12-25,LA GUAJIRA,0.0
2009-12-25,MAGDALENA,0.0
2009-12-25,SUCRE,0.0
2009-12-26,BOLÍVAR,0.0
2009-12-26,LA GUAJIRA,0.0
2009-12-26,MAGDALENA,0.0
2009-12-26,SUCRE,0.0
2009-12-27,BOLÍVAR,0.0
2009-12-27,LA GUAJIRA,0.0
2009-12-27,MAGDALENA,0.0
2009-12-27,SUCRE,0.0
2009-12-28,BOLÍVAR,0.0
2009-12-28,LA GUAJIRA,0.0
2009-12-28,MAGDALENA,0.0
2009-12-28,SUCRE,3.7
2009-12-29,BOLÍVAR,0.0
2009-12-29,LA GUAJIRA,0.0
2009-12-29,MAGDALENA,0.0
2009-12-29,SUCRE,0.0
2009-12-30,BOLÍVAR,0.0
2009-12-30,LA GUAJIRA,0.0
2009-12-30,MAGDALENA,0.0
2009-12-30,SUCRE,0.0
2009-12-31,BOLÍVAR,0.0
2009-12-31,LA GUAJIRA,0.0
2009-12-31,MAGDALENA,0.0
2009-12-31,SUCRE,0.0
2010-01-01,BOLÍVAR,0.5
2010-01-01,LA GUAJIRA,0.0
2010-01-01,MAGDALENA,0.0
2010-01-01,SUCRE,0.0
2010-01-02,BOLÍVAR,0.0
2010-01-02,LA GUAJIRA,0.0
2010-01-02,MAGDALENA,0.0
2010-01-02,SUCRE,0.0
2010-01-03,BOLÍVAR,0.1
2010-01-03,LA GUAJIRA,0.0
2010-01-03,MAGDALENA,0.0
2010-01-03,SUCRE,0.0
2010-01-04,BOLÍVAR,0.0
2010-01-04,LA GUAJIRA,0.0
2010-01-04,MAGDALENA,0.0
2010-01-04,SUCRE,0.0
2010-01-05,BOLÍVAR,0.0
2010-01-05,LA GUAJIRA,0.0
2010-01-05,MAGDALENA,0.0
2010-01-05,SUCRE,0.0
2010-01-06,BOLÍVAR,0.0
2010-01-06,LA GUAJIRA,0.0
2010-01-06,MAGDALENA,0.0
2010-01-06,SUCRE,0.0
2010-01-07,BOLÍVAR,0.0
2010-01-07,LA GUAJIRA,0.0
2010-01-07,MAGDALENA,0.0
2010-01-07,SUCRE,0.0
2010-01-08,BOLÍVAR,0.0
2010-01-08,LA GUAJIRA,0.0
2010-01-08,MAGDALENA,0.0
2010-01-08,SUCRE,0.0
2010-01-09,BOLÍVAR,0.0
2010-01-09,LA GUAJIRA,0.0
2010-01-10,BOLÍVAR,0.0
2010-01-10,LA GUAJIRA,0.0
2010-01-11,BOLÍVAR,0.2
2010-01-11,LA GUAJIRA,0.0
2010-01-12,BOLÍVAR,0.5
2010-01-12,LA GUAJIRA,0.0
2010-01-12,MAGDALENA,0.0
2010-01-12,SUCRE,0.0
2010-01-13,BOLÍVAR,0.0
2010-01-13,LA GUAJIRA,1.05
2010-01-13,MAGDALENA,0.0
2010-01-13,SUCRE,0.0
2010-01-14,BOLÍVAR,0.0
